GeneID	Base Mean	log2(FC)	StdeErr	Wald-Stats	P-Value	P-adj
gene-J2S48_RS20875	4315.81681438768	-5.24838131174478	0.279240129568319	-18.795225886259	8.2627629372594e-79	2.89444585692197e-75
gene-J2S48_RS20100	16788.1202286816	-7.60868107711821	0.429964439564063	-17.6960705979141	4.49603991944397e-70	7.87481391890611e-67
gene-J2S48_RS06520	1608.58286999565	-4.94558536349654	0.303293923022561	-16.3062461463451	8.91030186993868e-60	1.04042624834651e-56
rna-J2S48_RS07170	905.14490994612	-7.33191404298349	0.456139220498402	-16.0738513889953	3.89139344591502e-58	3.40788781026007e-55
rna-J2S48_RS12480	1516.02432856795	-7.85929769358877	0.490129940980705	-16.0351307611672	7.26305649028188e-58	5.08849737709149e-55
MSTRG.97.1	30902.4723753917	-7.55012906056535	0.512154032802124	-14.7419107865981	3.46830921095441e-49	2.02491452766222e-46
rna-J2S48_RS12475	621.267723961369	-5.37383034442897	0.375084454410467	-14.3269876456895	1.48420098125678e-46	7.42736576763215e-44
gene-J2S48_RS16660	7572.99540398537	4.86020816142695	0.339820828239423	14.3022668345763	2.11796615425644e-46	9.27404429795039e-44
MSTRG.767.1	8955.62601054122	-4.63366681400476	0.336740381451337	-13.7603538786582	4.41361173851314e-43	1.71787576889017e-40
gene-J2S48_RS02325	885.950671232426	-10.302128840143	0.767334183085043	-13.4258698064559	4.26546495331652e-41	1.49419237314678e-38
MSTRG.3499.1	4049.1759110769	-3.43417533968525	0.275959920217139	-12.4444714181069	1.49873261016138e-35	4.77278212126847e-33
gene-J2S48_RS13825	2713.92351101304	3.63714596491554	0.294614197602106	12.3454537986242	5.15427944199701e-35	1.50462007377629e-32
MSTRG.1235.1	7313.10096313686	-3.61387530426859	0.297386463762541	-12.1521176806293	5.58986763220794e-34	1.50625433197111e-31
gene-J2S48_RS00300	1287.44130367662	-3.94060721829906	0.324971280159725	-12.1260168478957	7.68997309233398e-34	1.92414112446042e-31
gene-J2S48_RS21085	1023.71707547629	-4.09597536454693	0.344548978691415	-11.8879335533174	1.36748141132254e-32	3.19352492257525e-30
gene-J2S48_RS02320	382.006073064233	-5.13373323429104	0.435573661717693	-11.7861424725408	4.60138060900938e-32	1.00741476708499e-29
gene-J2S48_RS18870	3790.70479426562	-3.49112551340347	0.297407215178243	-11.7385367107222	8.0873599128461e-32	1.66647186909999e-29
gene-J2S48_RS10185	45247.2998548647	6.05033456097388	0.528794797090636	11.4417437430589	2.58634354826179e-30	5.0333119164228e-28
gene-J2S48_RS13845	3299.89762144301	3.11753370173934	0.273842032557385	11.3844236132232	4.99977332450167e-30	8.81278468445155e-28
gene-J2S48_RS02120	350.654888207107	-4.65100776596154	0.408561178134195	-11.3838710452168	5.03156419323526e-30	8.81278468445155e-28
gene-J2S48_RS20595	2320.37298380218	3.4220182275637	0.301320316304223	11.3567457698694	6.86546468162765e-30	1.14522489427341e-27
gene-J2S48_RS14420	4456.22097244858	-3.61020345238773	0.321321436289311	-11.2354889673068	2.72978313430341e-29	4.34655923612039e-27
gene-J2S48_RS20105	409.630729458551	-4.04299134161858	0.365608545998006	-11.0582517445876	1.99956908193734e-28	3.04543064957673e-26
gene-J2S48_RS20885	1563.75251805243	-3.96095476123026	0.359080633293551	-11.030822589622	2.71371455538626e-28	3.96089253646586e-26
gene-J2S48_RS16725	409.29570477761	-4.30141957556582	0.394120707185572	-10.9139649278577	9.88488585715646e-28	1.38507020630476e-25
gene-J2S48_RS12905	582.293079247695	-3.93508463207601	0.364334941468926	-10.8007335673338	3.41464476002719e-27	4.60057715168278e-25
MSTRG.3234.1	569.802485274414	-3.65274413378866	0.341327877914595	-10.701569869141	1.00068307017556e-26	1.29829362771296e-24
gene-J2S48_RS20880	578.393541863501	-4.42047262967059	0.413697980482976	-10.685265189136	1.19307589294718e-26	1.49262316178356e-24
MSTRG.1650.1	44112.4032221786	-6.00406223837826	0.570145152397943	-10.5307608301607	6.23286471783839e-26	7.52887072640961e-24
gene-J2S48_RS04025	488.226831309275	-4.23041167885822	0.403173899994448	-10.4927716772253	9.32520064338771e-26	1.08887259512624e-23
gene-J2S48_RS16555	20120.288532667	-4.71115250399828	0.449941812967897	-10.470581680157	1.17916186060573e-25	1.33245290248448e-23
gene-J2S48_RS25950	1236.58847563249	3.09940346822424	0.296209119675472	10.4635653069019	1.26985587278847e-25	1.39009535074313e-23
gene-J2S48_RS17270	5374.8117468712	3.45172182955429	0.331009016593597	10.4278785668011	1.84971882632092e-25	1.96350456018248e-23
gene-J2S48_RS25930	570.277755219053	3.92227281873803	0.378445536445671	10.3641672077195	3.60888315723609e-25	3.71821108817589e-23
gene-J2S48_RS25910	860.097846037744	-4.15734642733798	0.402313469029673	-10.3335999099532	4.96610927470117e-25	4.97036593979377e-23
MSTRG.487.1	5097.20610955549	-3.39965904252856	0.331342943912833	-10.2602427635306	1.06438814283224e-24	1.03570879565037e-22
MSTRG.72.1	3243.92700325759	2.61333909583473	0.254976051931748	10.249351168612	1.19140586782617e-24	1.12797155540407e-22
gene-J2S48_RS16800	449.877087726002	4.18469388968808	0.408613459229649	10.2412042363396	1.29612923014216e-24	1.19482649820737e-22
gene-J2S48_RS13780	894.074804665993	3.31594596608562	0.324735104740811	10.2112334566731	1.76605332049721e-24	1.58627814915429e-22
gene-J2S48_RS25310	2137.54820684477	2.92296148275552	0.287215835909281	10.1768813460507	2.51492394874584e-24	2.20244464811417e-22
rna-J2S48_RS06045	663.875201227452	-3.73295141201723	0.370976267111959	-10.0625073433354	8.09109502308392e-24	6.91295265021048e-22
gene-J2S48_RS06720	411.909494691217	-4.7203591982665	0.472090830261108	-9.99883686716754	1.54197478466006e-23	1.28608039777718e-21
gene-J2S48_RS12825	1548.6964418871	-3.84329838019934	0.385829219402293	-9.96113872908117	2.25465271934244e-23	1.79501101724013e-21
rna-J2S48_RS15025	361.276000460169	-5.07269716876065	0.509216346935156	-9.96177204304598	2.24033379935609e-23	1.79501101724013e-21
gene-J2S48_RS14920	19708.3142465184	-2.76545424868815	0.277820362225747	-9.95410929038037	2.41979984786624e-23	1.88367974823899e-21
MSTRG.1298.1	2743.75881960794	-3.69432756994396	0.371610085907432	-9.94140823956058	2.74912864325865e-23	2.04897822070958e-21
gene-J2S48_RS13770	59093.2245727178	-4.35577213464693	0.438109836574494	-9.94219205097965	2.72757841514014e-23	2.04897822070958e-21
gene-J2S48_RS17750	1882.48824569755	2.9611024216911	0.299426494690361	9.8892465236024	4.63503277872389e-23	3.38260829663954e-21
gene-J2S48_RS13785	2684.75036691384	3.11520404334922	0.316786360238738	9.83376948742847	8.05462109071166e-23	5.75823217974754e-21
gene-J2S48_RS00400	1144.56700871318	3.38450473227336	0.345386953893747	9.79916784382815	1.13516959723227e-22	7.9529981982093e-21
gene-J2S48_RS21140	613.00907364002	3.57797488451087	0.3675447757454	9.73480000431119	2.14238704435945e-22	1.47152584635121e-20
gene-J2S48_RS07055	359.65955584202	-3.20302966792268	0.331330522609536	-9.66717356039475	4.15700208003442e-22	2.80038043968473e-20
gene-J2S48_RS13310	574.031072679435	3.73133732581256	0.389615267169438	9.57697924139573	9.99247377713415e-22	6.60445955496244e-20
gene-J2S48_RS17385	2622.70822913844	-4.11552119302671	0.430894357480092	-9.55111414569137	1.28308887125355e-21	8.32344502963186e-20
rna-J2S48_RS10600	112.462843385724	-6.48500156238151	0.682078081500091	-9.50771141643941	1.94903093447312e-21	1.24135552062897e-19
gene-J2S48_RS25900	1405.47392285088	-4.8043229434075	0.507397693546387	-9.46855495110421	2.83741655190904e-21	1.77490538952453e-19
gene-J2S48_RS02165	348.924948526072	-3.36723061005048	0.360432790098255	-9.34218723311096	9.4364253270658e-21	5.60267761367992e-19
gene-J2S48_RS06970	317.608090768339	-3.48327752810665	0.372827345811672	-9.34287027826057	9.37572912146796e-21	5.60267761367992e-19
gene-J2S48_RS07235	1150.54688332681	-3.15024453355944	0.337184507517121	-9.34279144897983	9.38271423035451e-21	5.60267761367992e-19
gene-J2S48_RS05740	258.531409908873	4.63034502700025	0.496053120540565	9.33437334685934	1.01590413170672e-20	5.93118695561441e-19
MSTRG.2974.1	150.068746211415	-4.00085463155917	0.431719031642192	-9.26726490685515	1.90980259104968e-20	1.09672761908968e-18
gene-J2S48_RS08550	254.838474122172	3.86960762885648	0.420441896748613	9.20366799498613	3.45934916432843e-20	1.95453227784556e-18
